source;date;rating;text
review;2025-03-18;4;Form bra is fantastic. Four stars purely because I waited too long to buy it and I'm penalizing myself, not the bra. The bra is a five. ymmv
review;2024-09-01;5;real talk The Form bra was recommended by my running store, my sister, and my physical therapist independently in the same month. The universe was right.
review;2025-07-11;5;two months in: daily tee in heather gray. worn 3x a week for a year. zero pilling under the backpack straps. college kid budget approved, college kid laundry habits survived
review;2024-03-09;;two months in: My mother-in-law asked where my leggings were from. We now own matching Checkpoints. This is either beautiful or concerning.
review;2024-01-09;3;basecamp fleece is great, my third one. the loyalty program points expired without warning though, which cost me fifteen dollars off. pettiness noted, mine and theirs. just saying
review;2024-01-14;5;psa: been buying relay since 2016 and the quality has never dipped. rare these days.
review;2025-09-08;4;Joggers shrunk a tiny bit in the dryer but still my favorite pants. Air dry them, learn from me.
review;2025-10-07;4;Form bra is fantastic. Four stars purely because I waited too long to buy it and I'm penalizing myself, not the bra. The bra is a five.
review;2025-06-06;;The Daily Tee was my dad's Father's Day gift last year. He's worn it weekly and just asked for 'another of the good shirts' this year. Tradition established. Thanks Relay.
review;2025-04-13;5;two months in: Transit Joggers shipped fast this time and fit like always. Reliable as gravity.
review;2024-08-15;5;basecamp fleece smells like campfire now and i refuse to wash it. 5 stars
review;2025-02-13;3;Daily Tee is good. The collar bacon-waved after six months. My Relay tees from 2020 still have crisp collars. Just saying.
review;2024-03-11;5;The drawcord on the Momentum actually stays tied. My old shorts came undone mid-race once. Never again.
review;2025-02-06;3;It took four reloads to checkout during the Momentum restock but I got them. Site needs drop day muscles. Clothes five stars, website three, patience two and falling.
review;2024-12-11;5;daily tee smells like nothing after hot yoga. nothing. my nose pressed directly into the fabric. nothing. witchcraft
review;2025-12-17;;checkpoints. squatproof. pockets. soft. what is there left to want. nothing. there is nothing left to want.
review;2024-04-24;2;Two of my last three orders arrived later than the promised window. The gear is great when it shows up. When is the operative word.
review;2024-08-14;5;the ball pocket on the court skort actually holds the ball. revolutionary stuff. lol
review;2025-08-05;2;Why is there no real exchange? Refund then rebuy means I floated $260 across two transactions for two weeks just to change a size.
review;2024-11-01;5;the checkpoint pocket is angled so my phone doesn't stab my hip flexor when i do high knees. someone tested this in real workouts. you can tell.
review;2024-04-08;2;tracking number led to a carrier page that said no record found for four days. cool cool cool. lol
review;2025-04-02;5;My Momentum Shorts have done every parkrun for 18 months straight. 78 consecutive Saturdays. The shorts have a better attendance record than anyone in my family.
review;2024-09-13;5;The Form bra is the first one that doesn't dig into my shoulders on long runs. Bought it in three colors the same week.
review;2025-12-01;5;I met my best friend at a Relay Day in 2019. We still run Saturdays. The fleece outlasted three of her phones.
review;2024-04-28;5;The Form bra's fabric doesn't get crunchy after air drying. Soft out of the wash, every wash. The small things are the big things.
review;2025-06-11;3;fwiw Three stars and that's generous. A week for standard shipping when it used to be 2 days flat. The clothes earn the stars, not the logistics.
review;2024-01-28;3;two months in: Refund speed is my only complaint with this company. The label, the drop-off, all fine. Then a nine day wait for money on a 98 dollar legging. That is real money to float.
review;2025-08-01;;summit bottle survived a drop down a rocky trail. one dent, zero leaks, full respect
review;2024-08-05;2;The portal says start an exchange and then walks you into a refund. That is not an exchange, that is a refund with extra steps and false advertising.
review;2024-01-10;2;Checkout said arrives Thursday. Narrator: it did not arrive Thursday. Or the next Thursday. Day 9, a Friday.
review;2025-09-19;;Gift order for my mom took 10 days. She lives 90 minutes from Boulder. I could have driven it to her seven times.
review;2025-01-23;5;the momentum short is the reason i pretend to forget other shorts exist when i pack a gym bag
review;2024-12-06;5;Court Skort shorts underneath actually stay in place. Whoever fixed that problem, thank you.
review;2025-08-01;3;stride socks, great. five day shipping on socks though? they are socks. put them in an envelope. (size up tho)
review;2024-05-26;2;ok so Sized filters show items not available in that size. Click through, sold out in your size, every third product. Filtering by size should mean available in my size. Words mean things.
review;2025-09-07;;fwiw Did a 90 minute vinyasa in the Flow set. Zero adjusting. That never happens.
review;2025-09-26;3;App works fine 28 days a month. The two days that matter, drop days, it falls over. Sort of like a weather app that only breaks during storms. lol
review;2025-12-23;5;ngl Latitude jacket pit zips are the unsung hero. Dumped heat on a steep climb without taking anything off.
review;2024-07-13;2;They emailed me a satisfaction survey about my exchange. There was no exchange. There was a return and a second purchase. I said as much in the comment box, in caps.
review;2025-01-26;5;honestly the latitude shell packs down to nothing. lives in my bag year round now.
review;2025-11-06;1;PSA: I asked the clubhouse staff to just swap my unworn, tagged leggings for the next size. They physically had it on the shelf. Still had to do the online refund-rebuy process. The legging was RIGHT THERE.
review;2025-10-13;1;December order, Checkpoint Knee Legging, the famous promo. You know where this is going. Backordered. January delivery. Found out from a buried status page, not an email. (size up tho)
review;2024-12-26;;My gym buddy bet me the Checkpoints would go sheer in a sumo squat. He owes me a protein shake.
review;2025-12-27;5;Relay sizing is consistent across everything. I order blind now and it always fits.
review;2024-05-13;;still my favorite running gear, but i now order three weeks ahead of when i actually need anything. that's the system i've built around their shipping. it shouldn't be necessary.
review;2025-12-05;2;My tracking page has been quietly stuck on the same update so long I check it out of habit now, not hope. Day 8.
review;2024-01-05;5;the drawcord on the momentum actually stays tied. my old shorts came undone mid-race once. never again. !!
review;2024-03-20;2;ngl Apple Pay fails on the app about half the time, errors out after authorizing. Bank shows a pending charge each attempt. They drop off eventually but my statement looks haunted.
review;2024-02-24;5;Form Sports Bra at the climbing gym. Harness sits right over the band with zero pressure points. Belayed for 3 hours, climbed for 2, complained 0 times. Personal record.
review;2024-05-01;;Transit Jogger pocket fit test: phone, wallet, keys, dog treats. All passed. Five stars. !!
